customer_id,first_name,last_name,email,city,state,age,gender,signup_date,loyalty_tier
C02083,Ria,Mahal,bordexavier@example.org,Hyderabad,Telangana,33,Female,2024-03-21,Gold
C02084,Eshana,Srinivasan,xbatra@example.net,Pune,Maharashtra,27,Male,2026-05-26,Gold
C02085,Madhavi,Sur,atiprashad@example.org,Bengaluru,Karnataka,38,Female,2023-03-08,Platinum
C02086,Harrison,Bhalla,anya85@example.com,Noida,Uttar Pradesh,53,Other,2025-03-10,Bronze
C02087,Bhavani,Choudhry,vdesai@example.org,New Delhi,Delhi,54,Female,2026-04-04,Gold
C02088,Ekta,Sachdev,matthewmistry@example.net,Mumbai,Maharashtra,43,Male,2025-07-28,Silver
C02089,Ryan,Chakrabarti,ukorpal@example.net,Mumbai,Maharashtra,26,Female,2025-12-27,Silver
C02090,Abha,Wali,anthony21@example.net,Hyderabad,Telangana,34,Male,2023-01-11,Bronze
C02091,Dipta,Patel,lkala@example.com,Mumbai,Maharashtra,23,Female,2026-01-09,Bronze
C02092,Upadhriti,Kari,vpathak@example.org,Hyderabad,Telangana,19,Female,2025-09-08,Silver
C02093,Aashi,Kumer,deyjagdish@example.net,Gurugram,Haryana,42,Female,2023-05-04,Silver
C02094,Nirja,Sane,zsur@example.org,Gurugram,Haryana,58,Male,2022-12-27,Bronze
C02095,Darpan,Vala,amol96@example.org,New Delhi,Delhi,37,Female,2025-04-20,Gold
C02096,Yamini,Narain,kmandal@example.com,New Delhi,Delhi,34,Female,2024-06-04,Bronze
C02097,Ekalinga,Borra,chowdhurynathan@example.net,Kolkata,West Bengal,19,Female,2023-01-11,Silver
C02098,Gagan,Sidhu,elijahsankar@example.com,Pune,Maharashtra,56,Female,2023-12-21,Bronze
C02099,Udyati,Seth,gangabora@example.org,Mumbai,Maharashtra,23,Female,2025-07-14,Gold
C02100,Harinakshi,Setty,zbail@example.net,Ahmedabad,Gujarat,43,Female,2025-05-19,Silver
C02101,Chaaya,Ahuja,abahl@example.org,Mumbai,Maharashtra,58,Female,2023-10-26,Silver
C02102,Ekantika,Sane,aashikapoor@example.net,Mumbai,Maharashtra,58,Male,2024-10-14,Gold
C02103,Eta,Walia,xiyer@example.net,Pune,Maharashtra,29,Female,2026-06-28,Silver
C02104,Isha,Dua,manbirjhaveri@example.com,Chennai,Tamil Nadu,39,Other,2025-11-20,Bronze
C02105,Pratyush,Chaudhuri,wallabalveer@example.org,Bengaluru,Karnataka,18,Female,2023-06-25,Silver
C02106,Ijaya,Biswas,divya33@example.org,Ahmedabad,Gujarat,56,Female,2025-06-19,Bronze
C02107,Chavvi,Gade,omadan@example.org,Bengaluru,Karnataka,31,Male,2025-09-09,Bronze
C02108,Isha,Bala,riadasgupta@example.com,Pune,Maharashtra,26,Female,2024-09-16,Silver
C02109,Atharv,Sawhney,lajitabawa@example.com,Kolkata,West Bengal,35,Female,2025-01-16,Platinum
C02110,Reva,Rastogi,sameshrai@example.net,Mumbai,Maharashtra,59,Female,2023-06-15,Silver
C02111,Jeet,Chander,yashawinivarty@example.org,Bengaluru,Karnataka,43,Male,2023-09-03,Bronze
C02112,Nicholas,Kadakia,sureshishita@example.net,Pune,Maharashtra,35,Male,2022-07-10,Bronze
C02113,Edhitha,Sagar,shivanshchana@example.net,Hyderabad,Telangana,37,Female,2023-04-02,Bronze
C02114,Jagvi,Sridhar,yashoda17@example.org,New Delhi,Delhi,46,Female,2024-02-12,Silver
C02115,Abhimanyu,Rai,gratta@example.com,Hyderabad,Telangana,24,Female,2023-01-20,Bronze
C02116,Jalsa,Mukherjee,sarafcharita@example.org,Bengaluru,Karnataka,58,Male,2024-06-13,Bronze
C02117,Frado,Ramakrishnan,rbabu@example.net,Chennai,Tamil Nadu,34,Female,2023-09-05,Bronze
C02118,Ekiya,Bath,yuvrajgoel@example.net,Hyderabad,Telangana,51,Female,2022-12-05,Bronze
C02119,Aditya,Dave,logansinghal@example.org,Pune,Maharashtra,45,Male,2024-09-26,Bronze
C02120,Darsh,Kadakia,kamya96@example.org,Pune,Maharashtra,41,Female,2022-11-11,Silver
C02121,Oni,Gera,zilmildoshi@example.net,Pune,Maharashtra,18,Female,2024-10-04,Bronze
C02122,Pratyush,Patla,gabaayushman@example.com,Bengaluru,Karnataka,32,Female,2024-09-28,Bronze
C02123,Samar,Mohan,qprakash@example.net,Bengaluru,Karnataka,31,Female,2023-08-04,Bronze
C02124,Ekani,Balakrishnan,narulaayush@example.com,Bengaluru,Karnataka,22,Female,2022-10-13,Silver
C02125,Bakhshi,Dhawan,ibatra@example.com,New Delhi,Delhi,38,Male,2024-02-08,Bronze
C02126,Omkaar,Dugar,auroraikshita@example.org,Pune,Maharashtra,49,Female,2023-10-11,Bronze
C02127,George,Saini,chowdhuryvamakshi@example.com,Pune,Maharashtra,28,Female,2024-01-03,Silver
C02128,Ojasvi,Yadav,mdesai@example.net,Pune,Maharashtra,36,Female,2026-06-05,Silver
C02129,Aadi,Mukhopadhyay,qsingh@example.org,Bengaluru,Karnataka,47,Female,2026-07-09,Gold
C02130,Ekantika,Zacharia,gopal77@example.net,Mumbai,Maharashtra,51,Female,2023-07-22,Silver
C02131,Rohan,Dass,yutikadayal@example.org,Pune,Maharashtra,44,Male,2026-01-05,Bronze
C02132,Umang,Butala,ravalbarkha@example.net,Hyderabad,Telangana,23,Female,2024-04-20,Bronze
C02133,Henry,Krish,zashilgoyal@example.net,Bengaluru,Karnataka,37,Female,2024-05-04,Bronze
C02134,Charvi,Narasimhan,hvenkatesh@example.net,Chennai,Tamil Nadu,41,Male,2025-11-12,Bronze
C02135,Amara,Deep,pahal52@example.net,Pune,Maharashtra,26,Female,2026-06-27,Bronze
C02136,Bakhshi,Rajan,horaqabil@example.org,New Delhi,Delhi,32,Female,2024-02-07,Bronze
C02137,Luke,Bandi,neelranganathan@example.com,Ahmedabad,Gujarat,52,Other,2024-06-23,Gold
C02138,Advay,Srivastava,mpadmanabhan@example.net,Chennai,Tamil Nadu,20,Female,2025-02-02,Gold
C02139,Nidra,Seth,sudikshalall@example.net,Pune,Maharashtra,57,Male,2024-09-12,Bronze
C02140,Ria,Dalal,yoshita55@example.org,New Delhi,Delhi,55,Female,2025-10-09,Bronze
C02141,Aadhya,Om,qshan@example.org,Chennai,Tamil Nadu,44,Female,2023-04-09,Silver
C02142,Hema,Venkataraman,dev56@example.net,Bengaluru,Karnataka,54,Female,2025-03-13,Bronze
C02143,Atharv,Date,karantanvi@example.org,Mumbai,Maharashtra,32,Female,2023-11-03,Silver
C02144,Jai,Merchant,idikamohanty@example.com,New Delhi,Delhi,53,Male,2024-07-26,Bronze
C02145,Rajata,Butala,mitalivaidya@example.org,New Delhi,Delhi,22,Female,2025-05-23,Bronze
C02146,Lucky,Kapadia,issacirya@example.net,Pune,Maharashtra,31,Female,2022-10-14,Bronze
C02147,Max,Wali,waliajanani@example.net,Bengaluru,Karnataka,31,Male,2024-08-20,Silver
C02148,Victor,Wali,kavyadutt@example.org,Bengaluru,Karnataka,37,Female,2024-10-15,Silver
C02149,Noah,Kara,paninijain@example.com,Chennai,Tamil Nadu,26,Female,2025-12-14,Bronze
C02150,Chandran,Rattan,madhavi86@example.com,Gurugram,Haryana,50,Female,2023-01-25,Bronze
C02151,Upadhriti,Nagy,charitaacharya@example.org,Pune,Maharashtra,28,Female,2024-03-04,Platinum
C02152,Zayan,Muni,ekalingabhargava@example.com,Bengaluru,Karnataka,27,Female,2025-12-21,Bronze
C02153,Logan,Dhawan,wdyal@example.org,Pune,Maharashtra,47,Female,2026-06-15,Bronze
C02154,Mahika,Dutta,lraman@example.org,New Delhi,Delhi,40,Female,2024-01-03,Gold
C02155,Yuvraj,Palla,karaanya@example.org,Pune,Maharashtra,31,Female,2024-02-16,Silver
C02156,Neelima,Dasgupta,sameshsawhney@example.org,Bengaluru,Karnataka,46,Female,2026-04-01,Bronze
C02157,Anya,Narang,dalaldeepa@example.net,New Delhi,Delhi,30,Female,2024-03-05,Bronze
C02158,Harshil,Sinha,rakshamisra@example.org,Bengaluru,Karnataka,56,Female,2023-07-30,Bronze
C02159,Suhani,Dube,omanita@example.org,New Delhi,Delhi,33,Male,2022-12-03,Bronze
C02160,Lakshmi,Kumer,shuklapooja@example.net,Pune,Maharashtra,54,Female,2026-05-06,Bronze
C02161,Om,Sur,umang81@example.org,Pune,Maharashtra,57,Female,2025-04-11,Bronze
C02162,Janani,Khurana,asankaran@example.org,Mumbai,Maharashtra,35,Female,2025-04-24,Bronze
C02163,Henry,Mammen,zayan85@example.com,Pune,Maharashtra,36,Female,2022-12-22,Bronze
C02164,Zayan,Parikh,aryaharrison@example.net,Pune,Maharashtra,50,Male,2025-07-04,Silver
C02165,Vedika,Kibe,lkant@example.com,New Delhi,Delhi,33,Female,2022-09-09,Silver
C02166,Amaira,Chawla,mprashad@example.net,Pune,Maharashtra,47,Female,2024-09-06,Bronze
C02167,Lavanya,Basak,chaudharigirish@example.org,Bengaluru,Karnataka,19,Female,2024-09-02,Bronze
C02168,William,Patel,tramesh@example.net,Pune,Maharashtra,18,Female,2022-09-26,Platinum
C02169,Balveer,Palan,ksharma@example.net,Bengaluru,Karnataka,33,Female,2023-10-22,Bronze
C02170,Baljiwan,Rastogi,nbal@example.net,Pune,Maharashtra,36,Male,2022-09-25,Silver
C02171,Pratyush,Bajwa,hardik46@example.org,Pune,Maharashtra,24,Female,2025-09-21,Gold
C02172,Tanmayi,Kulkarni,hemangini53@example.com,Mumbai,Maharashtra,40,Other,2023-10-18,Bronze
C02173,Sanaya,Batta,tara42@example.org,Bengaluru,Karnataka,47,Female,2024-07-02,Bronze
C02174,Ekanta,Rattan,orinder71@example.com,New Delhi,Delhi,60,Male,2023-08-23,Gold
C02175,Indira,Yohannan,edhithamohan@example.org,Bengaluru,Karnataka,35,Female,2025-11-30,Silver
C02176,Gautam,Ravi,widisha26@example.org,Pune,Maharashtra,32,Female,2024-03-30,Bronze
C02177,Alka,Sunder,geetika75@example.org,Bengaluru,Karnataka,54,Male,2025-03-05,Platinum
C02178,Om,Naidu,choudhuryranveer@example.net,Mumbai,Maharashtra,30,Male,2026-01-17,Bronze
C02179,Dayita,Toor,pranav69@example.net,Pune,Maharashtra,58,Female,2025-01-04,Gold
C02180,Faqid,Issac,chananidhi@example.com,Mumbai,Maharashtra,29,Female,2023-08-04,Silver
C02181,Madhav,Oak,mekhala26@example.org,Chennai,Tamil Nadu,55,Female,2024-05-09,Platinum
C02182,Chaaya,Butala,umang70@example.org,Mumbai,Maharashtra,55,Female,2026-04-25,Bronze
C02183,Mohammed,Mahal,talwarudarsh@example.net,Bengaluru,Karnataka,47,Female,2024-02-12,Silver
C02184,Theodore,Korpal,riakalita@example.org,Mumbai,Maharashtra,18,Female,2025-12-05,Silver
C02185,Advik,Minhas,anshsubramanian@example.com,Bengaluru,Karnataka,51,Male,2025-09-14,Silver
C02186,Oeshi,Handa,hgrewal@example.net,New Delhi,Delhi,49,Female,2024-11-04,Silver
C02187,Mugdha,Ram,januja46@example.com,Pune,Maharashtra,31,Female,2026-04-26,Silver
C02188,Janya,Keer,ishanvi12@example.com,Pune,Maharashtra,18,Female,2024-10-30,Silver
C02189,Yatin,Yohannan,gopaltripathi@example.net,Pune,Maharashtra,26,Female,2025-02-19,Bronze
C02190,Vamakshi,Wason,henry93@example.net,Chennai,Tamil Nadu,53,Female,2022-10-25,Bronze
C02191,Ijaya,Kapur,kluthra@example.org,Mumbai,Maharashtra,45,Female,2025-06-11,Bronze
C02192,Triveni,Sarma,esarin@example.org,Pune,Maharashtra,40,Female,2023-11-22,Silver
C02193,Anthony,Sen,palanvansha@example.net,Mumbai,Maharashtra,24,Male,2024-04-22,Gold
C02194,Manbir,Bhatt,dhruv49@example.com,Bengaluru,Karnataka,54,Female,2025-07-29,Gold
C02195,Ayaan,Swaminathan,zdeol@example.org,Hyderabad,Telangana,30,Female,2025-10-06,Bronze
C02196,Siya,Mukherjee,ganga39@example.net,Pune,Maharashtra,23,Female,2024-11-01,Gold
C02197,Niharika,Dhawan,abeer90@example.net,Bengaluru,Karnataka,42,Male,2025-07-08,Gold
C02198,Ishita,Dar,bhattodika@example.net,Pune,Maharashtra,46,Female,2023-08-05,Silver
C02199,Neel,Hayer,praneelgolla@example.org,New Delhi,Delhi,47,Female,2024-07-16,Bronze
C02200,Warda,Dar,gaurav16@example.net,Kolkata,West Bengal,19,Male,2023-12-17,Bronze
C02201,Lila,Reddy,isom@example.com,Hyderabad,Telangana,26,Female,2026-01-18,Bronze
C02202,Qadim,Char,isha26@example.com,Pune,Maharashtra,41,Female,2023-09-04,Silver
C02203,Xalak,Chana,abharatti@example.org,Bengaluru,Karnataka,21,Male,2024-11-25,Bronze
C02204,Utkarsh,Panchal,norisiya@example.org,Mumbai,Maharashtra,47,Male,2026-07-06,Gold
C02205,Aarini,Bahri,bhargavakashvi@example.org,Bengaluru,Karnataka,23,Female,2026-03-29,Gold
C02206,Om,Agarwal,agrawaleta@example.com,New Delhi,Delhi,56,Female,2024-09-04,Bronze
C02207,Damini,Bala,ekaraj23@example.net,Bengaluru,Karnataka,21,Female,2024-09-08,Silver
C02208,Wishi,Gopal,hemanichatterjee@example.net,Bengaluru,Karnataka,21,Female,2022-07-11,Silver
C02209,Mohammed,Prasad,ridhigoel@example.net,Bengaluru,Karnataka,26,Female,2023-10-08,Silver
C02210,Manthan,Saxena,baradjai@example.com,Chennai,Tamil Nadu,58,Female,2024-11-09,Platinum
C02211,Bishakha,Chokshi,pranit98@example.org,Pune,Maharashtra,57,Female,2023-10-29,Bronze
C02212,Harish,Tank,mohammednazareth@example.com,Pune,Maharashtra,25,Female,2023-02-28,Bronze
C02213,Lopa,Sem,bhattihamsini@example.org,Pune,Maharashtra,50,Female,2026-05-29,Bronze
C02214,Jasmit,Dhaliwal,vrittiguha@example.com,Pune,Maharashtra,48,Other,2024-04-11,Gold
C02215,Benjamin,Parmar,srinivasanhardik@example.net,Chennai,Tamil Nadu,34,Male,2023-06-25,Silver
C02216,Gavin,Nagi,siyer@example.com,Chennai,Tamil Nadu,25,Female,2023-02-01,Silver
C02217,Krishna,Sem,brindasandhu@example.com,Pune,Maharashtra,33,Female,2022-11-10,Silver
C02218,Radhika,Purohit,swaminathanarjun@example.com,Bengaluru,Karnataka,48,Female,2023-11-16,Silver
C02219,Hemang,Nagy,tramachandran@example.com,Kolkata,West Bengal,41,Female,2023-10-13,Bronze
C02220,Bhavna,Bhakta,guhagaurav@example.com,New Delhi,Delhi,47,Female,2025-12-11,Bronze
C02221,Oscar,Murthy,warriorayaan@example.org,Pune,Maharashtra,25,Female,2023-12-25,Bronze
C02222,Chavvi,Rajan,indirayogi@example.org,Mumbai,Maharashtra,59,Male,2022-12-05,Silver
C02223,Radha,Trivedi,yashodaprabhakar@example.net,Pune,Maharashtra,26,Female,2024-07-22,Silver
C02224,Chaitanya,Kala,shankarquincy@example.org,Mumbai,Maharashtra,40,Female,2025-08-28,Gold
C02225,Ekaja,Bora,warhijhaveri@example.net,Pune,Maharashtra,51,Female,2022-08-02,Bronze
C02226,Alexander,Bath,sjha@example.org,New Delhi,Delhi,59,Female,2024-07-28,Bronze
C02227,Bina,Agrawal,gangagoel@example.com,New Delhi,Delhi,35,Male,2025-10-05,Silver
C02228,Vedant,Prabhu,jbasu@example.org,Ahmedabad,Gujarat,59,Female,2026-03-01,Platinum
C02229,Yatin,Kuruvilla,nmukherjee@example.net,Bengaluru,Karnataka,54,Female,2025-07-14,Silver
C02230,Anjali,Rout,sagarodika@example.com,New Delhi,Delhi,26,Female,2025-02-03,Silver
C02231,Arunima,Gupta,mkulkarni@example.org,Bengaluru,Karnataka,57,Male,2023-04-08,Bronze
C02232,Megha,Barman,qdave@example.net,Pune,Maharashtra,32,Female,2025-08-27,Bronze
C02233,Udant,Bobal,dalianathan@example.com,Kolkata,West Bengal,38,Male,2023-11-16,Platinum
C02234,Ekalinga,Goswami,oliver46@example.com,Hyderabad,Telangana,24,Male,2025-03-21,Bronze
C02235,Bhavini,Mane,ikbal16@example.org,Ahmedabad,Gujarat,22,Female,2024-03-10,Bronze
C02236,Gabriel,Tank,joshuavasa@example.org,Pune,Maharashtra,46,Male,2026-02-19,Silver
C02237,Upasna,Srinivas,choudhuryveer@example.org,Chennai,Tamil Nadu,38,Female,2025-07-27,Bronze
C02238,Lipika,Gour,birwyatt@example.com,Pune,Maharashtra,54,Female,2022-12-21,Bronze
C02239,Kamala,Sarma,riyabarman@example.net,Bengaluru,Karnataka,36,Female,2022-09-27,Silver
C02240,Yahvi,Gulati,eeshabassi@example.net,Mumbai,Maharashtra,30,Female,2023-08-01,Bronze
C02241,Akshay,Dua,zashil25@example.com,Kolkata,West Bengal,31,Female,2026-01-02,Bronze
C02242,Sai,Bhalla,jrai@example.com,Pune,Maharashtra,54,Female,2024-04-04,Bronze
C02243,Yashasvi,Bhatt,qarinhayer@example.com,Pune,Maharashtra,51,Female,2022-12-11,Gold
C02244,Reva,Bakshi,pboase@example.net,Bengaluru,Karnataka,50,Female,2023-11-21,Silver
C02245,Bhavna,Dyal,eeshabhandari@example.org,Bengaluru,Karnataka,22,Female,2025-10-09,Silver
C02246,Dhruv,Rout,garaekanta@example.com,Chennai,Tamil Nadu,23,Female,2023-05-10,Silver
C02247,Balvan,Dhar,kaurabeer@example.com,Pune,Maharashtra,32,Female,2023-10-01,Silver
C02248,Aarush,Bhardwaj,odar@example.net,Pune,Maharashtra,34,Female,2024-12-02,Bronze
C02249,Balendra,Borah,sonilibni@example.com,Chennai,Tamil Nadu,36,Female,2025-08-29,Silver
C02250,Lila,Sengupta,vrittikrishna@example.com,Chennai,Tamil Nadu,50,Female,2023-02-13,Silver
C02251,Suhani,Srinivas,suhaniyadav@example.com,Bengaluru,Karnataka,55,Female,2025-12-03,Gold
C02252,Udarsh,Dhawan,owen64@example.org,Mumbai,Maharashtra,20,Female,2026-05-18,Bronze
C02253,Jhalak,Bail,jmital@example.org,Mumbai,Maharashtra,26,Female,2026-03-19,Gold
C02254,Tripti,Roy,neelimadass@example.net,Mumbai,Maharashtra,21,Female,2022-10-29,Bronze
C02255,Ira,Joshi,asama@example.com,Kolkata,West Bengal,20,Female,2023-02-15,Bronze
C02256,Sneha,Sawhney,xsheth@example.com,Mumbai,Maharashtra,23,Male,2023-02-10,Bronze
C02257,Eshana,Rastogi,sameshkorpal@example.org,Pune,Maharashtra,24,Female,2026-04-24,Silver
C02258,Rayaan,Hayer,ubika86@example.com,New Delhi,Delhi,48,Female,2024-02-16,Gold
C02259,Damyanti,Kala,edhaliwal@example.org,Gurugram,Haryana,21,Female,2026-06-05,Silver
C02260,Sneha,Mital,mbehl@example.org,Pune,Maharashtra,42,Female,2023-02-19,Silver
C02261,Geetika,Dugar,bvarughese@example.org,Bengaluru,Karnataka,42,Male,2026-04-03,Silver
C02262,Saanvi,Bajwa,libnigera@example.com,Mumbai,Maharashtra,53,Female,2024-02-25,Bronze
C02263,Nachiket,Ratti,matthewsabharwal@example.com,Ahmedabad,Gujarat,40,Female,2024-06-25,Bronze
C02264,Upadhriti,Korpal,vidhimutti@example.net,Pune,Maharashtra,23,Female,2025-03-30,Bronze
C02265,Balendra,Chatterjee,chadaansh@example.org,New Delhi,Delhi,54,Female,2023-07-16,Gold
C02266,Chatresh,Narula,munshiishanvi@example.org,Chennai,Tamil Nadu,21,Female,2025-02-22,Bronze
C02267,Matthew,Kala,dominic59@example.com,Pune,Maharashtra,38,Female,2026-04-20,Silver
C02268,Sanya,Soman,parth44@example.org,Pune,Maharashtra,26,Female,2024-11-27,Bronze
C02269,Nathaniel,Doshi,ojasvidani@example.net,Pune,Maharashtra,22,Female,2026-02-11,Silver
C02270,Nimrat,Dutt,smand@example.org,Bengaluru,Karnataka,32,Female,2024-07-17,Bronze
C02271,Ishaan,Din,wchatterjee@example.org,Mumbai,Maharashtra,36,Male,2023-06-15,Bronze
C02272,Krishna,Raj,eraghavan@example.org,Ahmedabad,Gujarat,52,Female,2024-10-03,Bronze
C02273,Anmol,Patil,cgopal@example.org,Ahmedabad,Gujarat,57,Female,2022-08-04,Bronze
C02274,Vyanjana,Padmanabhan,frederick51@example.org,Ahmedabad,Gujarat,32,Female,2023-08-17,Silver
C02275,Krishna,Mital,hdoctor@example.net,Pune,Maharashtra,20,Other,2025-10-01,Silver
C02276,Ronith,Nagi,fiyaz59@example.com,New Delhi,Delhi,25,Female,2024-01-01,Gold
C02277,Amol,Sahni,janyakrishnan@example.org,Mumbai,Maharashtra,42,Female,2023-04-01,Platinum
C02278,Yochana,Mammen,surieiravati@example.org,Pune,Maharashtra,42,Female,2023-02-16,Gold
C02279,Charles,Khare,adya76@example.com,Mumbai,Maharashtra,32,Female,2026-04-19,Bronze
C02280,Banjeet,Mahajan,vbuch@example.net,Mumbai,Maharashtra,60,Female,2026-04-02,Silver
C02281,Azad,De,bahlchasmum@example.com,Mumbai,Maharashtra,56,Male,2026-05-26,Bronze
C02282,Ryan,Singhal,crama@example.net,Hyderabad,Telangana,55,Female,2025-01-27,Bronze
C02283,Anamika,Prashad,jeevika86@example.com,New Delhi,Delhi,45,Male,2023-01-23,Silver
C02284,Hema,Deo,advika83@example.com,Ahmedabad,Gujarat,24,Female,2026-03-24,Platinum
C02285,Baghyawati,Loke,senguptafrado@example.net,Kolkata,West Bengal,52,Female,2024-12-07,Silver
C02286,Eiravati,Upadhyay,bajajkabir@example.org,Bengaluru,Karnataka,34,Female,2023-08-21,Bronze
C02287,Xavier,Borde,kashvibhattacharyya@example.org,New Delhi,Delhi,26,Male,2025-03-18,Bronze
C02288,Warjas,Chahal,andraagastya@example.net,New Delhi,Delhi,23,Other,2025-01-03,Silver
C02289,Harita,Bobal,triveninarayanan@example.net,Mumbai,Maharashtra,43,Female,2023-05-06,Bronze
C02290,Hitesh,Dara,dewanryan@example.net,Mumbai,Maharashtra,59,Male,2025-02-20,Silver
C02291,Finn,Grewal,chandaarush@example.com,Pune,Maharashtra,60,Female,2023-05-11,Bronze
C02292,Viraj,Kade,buchlila@example.com,Pune,Maharashtra,19,Female,2023-12-14,Bronze
C02293,Reyansh,Soni,warhigrewal@example.com,Kolkata,West Bengal,58,Male,2023-11-08,Bronze
C02294,Bhavna,Bhat,ggoyal@example.org,Pune,Maharashtra,35,Male,2026-02-06,Silver
C02295,Fariq,Goda,adyadhawan@example.net,Kolkata,West Bengal,29,Female,2024-01-28,Silver
C02296,Ranbir,Dasgupta,guharachit@example.com,Mumbai,Maharashtra,26,Female,2023-10-09,Bronze
C02297,Vedant,Gaba,mminhas@example.com,Chennai,Tamil Nadu,21,Female,2022-11-13,Silver
C02298,Yashawini,Mangal,poojakrishna@example.com,Pune,Maharashtra,46,Female,2023-09-15,Bronze
C02299,Wridesh,Wali,krishnamurthybaghyawati@example.org,New Delhi,Delhi,34,Other,2026-03-16,Bronze
C02300,Dhruv,Bhatia,takhemangini@example.net,Chennai,Tamil Nadu,52,Female,2024-07-25,Silver
C02301,Darpan,Sani,sehgaladvik@example.net,Mumbai,Maharashtra,50,Female,2026-02-10,Silver
C02302,Gaurang,Nagar,dominic94@example.net,Pune,Maharashtra,54,Female,2024-09-19,Gold
C02303,Eiravati,Seshadri,varsha57@example.com,Mumbai,Maharashtra,45,Male,2022-12-12,Bronze
C02304,Vrinda,Munshi,vedantgarde@example.org,Mumbai,Maharashtra,39,Other,2024-07-11,Gold
C02305,Ira,Rout,ushenoy@example.com,Mumbai,Maharashtra,57,Female,2024-11-23,Bronze
C02306,Ubika,Shetty,jdua@example.net,Mumbai,Maharashtra,55,Female,2025-09-14,Silver
C02307,Lekha,Saini,dewanedhitha@example.com,Hyderabad,Telangana,50,Male,2023-09-06,Silver
C02308,Manthan,Ratta,akshay62@example.org,Kolkata,West Bengal,55,Female,2024-06-03,Silver
C02309,Qarin,Kalla,babumahika@example.com,Mumbai,Maharashtra,23,Male,2022-11-27,Platinum
C02310,Mason,Madan,rudra07@example.com,Noida,Uttar Pradesh,50,Other,2023-05-18,Silver
C02311,Nathan,Mitter,vedant37@example.net,New Delhi,Delhi,25,Male,2023-07-11,Silver
C02312,Xalak,Sant,fdutta@example.net,Pune,Maharashtra,60,Female,2023-11-24,Bronze
C02313,Darpan,Pandit,bhavsarekiya@example.net,Mumbai,Maharashtra,36,Male,2023-04-27,Bronze
C02314,Vansha,Mann,wahabvenkataraman@example.com,Hyderabad,Telangana,32,Female,2024-07-07,Silver
C02315,Tarak,Saha,tarya@example.net,Pune,Maharashtra,46,Male,2025-03-12,Gold
C02316,Nathan,Nigam,pushti91@example.net,Mumbai,Maharashtra,53,Female,2024-07-28,Gold
C02317,Kai,Wagle,harita52@example.com,New Delhi,Delhi,32,Female,2023-02-25,Bronze
C02318,Urvashi,Bhatnagar,sekhonkala@example.com,Bengaluru,Karnataka,52,Female,2025-11-04,Gold
C02319,Yatin,Kadakia,vivaan57@example.com,New Delhi,Delhi,26,Female,2022-10-24,Silver
C02320,Harini,Narula,joshuanagy@example.net,Mumbai,Maharashtra,23,Female,2025-11-19,Silver
C02321,Veer,Khalsa,vrindasinghal@example.org,Pune,Maharashtra,58,Male,2023-10-10,Bronze
C02322,Dhriti,Vaidya,rajagopalanmanbir@example.net,Pune,Maharashtra,18,Female,2024-01-01,Bronze
C02323,Ekanta,Bumb,mshere@example.net,Hyderabad,Telangana,48,Male,2022-07-23,Bronze
C02324,Amaira,Bhavsar,xramachandran@example.org,Pune,Maharashtra,19,Female,2024-02-16,Platinum
C02325,Anya,Dhar,daniel73@example.org,Pune,Maharashtra,42,Male,2023-07-30,Bronze
C02326,Aarush,Narang,vasudha82@example.com,Mumbai,Maharashtra,33,Female,2023-06-04,Bronze
C02327,Ekaja,Sundaram,ryan39@example.net,Ahmedabad,Gujarat,55,Female,2024-08-28,Bronze
C02328,Jai,Merchant,hayeryamini@example.com,New Delhi,Delhi,40,Male,2026-02-17,Gold
C02329,Yuvraj,Puri,tapte@example.com,New Delhi,Delhi,36,Male,2024-02-07,Silver
C02330,Samarth,Dhawan,aryan06@example.org,New Delhi,Delhi,50,Female,2023-03-29,Gold
C02331,Jyoti,Shroff,sanyaraja@example.net,Bengaluru,Karnataka,59,Female,2024-06-21,Bronze
C02332,Naksh,Sawhney,hritik47@example.com,Pune,Maharashtra,35,Male,2023-04-01,Bronze
C02333,Rudra,Setty,nicholas92@example.com,Mumbai,Maharashtra,21,Female,2024-08-19,Gold
C02334,Anay,Dasgupta,narainvansha@example.com,Bengaluru,Karnataka,36,Female,2024-02-26,Bronze
C02335,Lucky,Murty,obal@example.com,Pune,Maharashtra,20,Male,2025-09-28,Silver
C02336,Ekiya,Randhawa,etabanerjee@example.net,Gurugram,Haryana,45,Female,2025-05-13,Silver
C02337,Barkha,Naik,vaidyadaksh@example.net,Bengaluru,Karnataka,40,Female,2025-12-27,Bronze
C02338,Kevin,Taneja,birlogan@example.org,Mumbai,Maharashtra,32,Male,2024-02-01,Bronze
C02339,Harsh,Virk,wahabchanda@example.com,Ahmedabad,Gujarat,24,Male,2023-02-23,Silver
C02340,Ishanvi,Nigam,sacharhemal@example.org,Pune,Maharashtra,53,Male,2025-05-21,Silver
C02341,Waida,Rattan,vohraomaja@example.net,Pune,Maharashtra,52,Female,2026-04-28,Bronze
C02342,Meghana,Dubey,johalsaumya@example.org,Bengaluru,Karnataka,41,Female,2026-05-27,Gold
C02343,Jack,Lal,wriddhishbhalla@example.net,Bengaluru,Karnataka,51,Female,2024-01-19,Bronze
C02344,Arjun,Ben,varenyabasak@example.org,Ahmedabad,Gujarat,25,Female,2022-07-13,Bronze
C02345,Theodore,Kaul,lakshtella@example.com,Mumbai,Maharashtra,35,Male,2025-10-11,Bronze
